28,16,0.02,-10,-0.14,-0.01,,
28,16,-0.01,-10.01,-0.09,-0.01,,
28,16,0.05,-10.02,-0.08,-0.01,,
28,16,0.07,-10.1,-0.13,-0.01,,
28,16,-0.02,-10.07,-0.11,0,,
28,16,0.05,-10.05,-0.12,-0.01,,
28,16,-0.01,-9.96,-0.09,0,,
28,16,0.03,-9.99,-0.01,-0.01,,
28,16,0.04,-10.02,-0.1,-0.01,,
28,16,0.04,-10.01,-0.15,0,,
28,16,-0.02,-9.96,-0.06,0,,
28,16,-0.02,-9.96,-0.14,0,,
28,16,-0.01,-10,-0.08,-0.01,,
28,16,0.02,-10.09,-0.11,-0.01,,
28,16,0.09,-9.98,-0.2,-0.01,,
28,16,-0.17,-10.12,-0.25,-0.01,,
28,16,-0.02,-10.02,-0.05,-0.01,,
28,16,-0.04,-10.04,-0.1,-0.01,,
28,16,0,-10.04,-0.18,0,,
28,16,0.05,-10.02,-0.05,0,,
28,16,0.03,-9.94,0,-0.01,,
28,16,0.04,-10.01,-0.01,0,,
28,16,0.03,-10.05,-0.12,-0.01,,
28,16,0.17,-10.11,-0.08,0,,
28,16,-0.04,-10.09,-0.1,0,,
28,16,0.06,-10.01,-0.12,0,,
28,16,0.1,-9.99,-0.17,0,,
28,16,0.05,-10.01,-0.11,-0.01,,
28,16,-0.05,-10.01,-0.16,0,,
28,16,0.16,-10.12,-0.31,0,,
28,16,-0.11,-9.96,0.08,-0.01,,
28,16,0.1,-10.01,-0.14,-0.01,,
28,16,0.19,-12.83,-1.94,0,,
28,16,0.33,-10.27,-0.47,0.01,,
28,16,-0.06,-9.87,-0.2,-0.02,,
28,16,0.01,-10.27,-0.14,0,,
28,16,-0.09,-9.89,-0.08,0,,
28,16,1.83,-10.21,-1.61,0,,
28,16,-0.01,-10.01,-0.16,0,,
28,16,0.02,-9.97,0,-0.01,,
28,16,-0.09,-9.94,-0.17,-0.01,,
28,16,0.04,-9.98,-0.02,0,,
28,16,-0.05,-10.07,-0.16,-0.01,,
28,16,0,-10.05,-0.14,0,,
28,16,-0.11,-10,-0.11,0,,
28,16,-0.11,-10.03,0.02,0,,
28,16,-0.15,-10.04,-0.11,-0.01,,
28,16,0.01,-10.11,-0.26,-0.01,,
28,16,0.06,-9.99,-0.06,0,,
28,16,-0.24,-10.5,-0.31,0.02,,
28,16,0.04,-10.05,-0.1,-0.01,,
28,16,0.41,-9.9,-0.04,-0.02,,
28,16,-0.1,-10.23,-0.63,0,,
28,16,-1.17,-10.49,-0.95,-0.02,,
28,16,-1.33,-10.14,1.07,0.09,,
28,16,-1.98,-11.22,0.04,-0.21,,
28,16,-0.86,-8.2,-1.69,-0.13,,
28,16,2.5,-10.69,2.04,0.62,,
28,16,-1.05,-10.56,0.47,0.15,,
28,16,-0.77,-9.35,3.13,0.24,,
28,16,-1.63,-8.85,1.03,0.36,,
28,16,-0.75,-11.8,-1.54,-0.12,,
28,16,-1.34,-10.96,2.32,-0.97,,
28,16,-0.13,-10.33,-0.9,-0.28,,
28,16,2.38,-6.45,-2.18,-0.07,,
28,16,0.25,-6.07,-0.06,-0.03,,
28,16,3.86,-9.9,6.2,-0.04,,
28,16,-1.94,-10.99,-2.8,-5.19,,
28,16,-1.73,-6.86,-5.5,0.39,,
28,16,-0.79,-7.4,-9.73,1.2,,
28,16,-1.01,-9.18,-2.08,2.48,,
28,16,0.34,-7.39,5,0.9,,
28,16,-0.13,-7.4,6.55,-0.78,,
28,16,-0.62,-10.8,5.84,-0.3,,
28,16,-0.13,-11.65,7.43,-1.26,,
28,16,3.51,-5.56,1.3,-2.22,,
28,16,0.06,-10.04,-0.17,-0.01,,
28,16,-0.02,-9.94,-0.16,0,,
28,16,-0.05,-10.06,-0.16,-0.01,,
28,16,0.03,-10.01,-0.2,0,,
28,16,-0.08,-10.04,-0.14,0,,
28,16,-0.03,-10.01,-0.09,0,,
28,16,0.01,-10.02,-0.09,-0.01,,
28,16,0.02,-10.06,-0.06,0,,
28,16,-0.02,-10,-0.01,0,,
28,16,-0.05,-10.06,-0.12,0,,
28,16,-0.04,-10,-0.08,0,,
28,16,0,-10.04,-0.07,0,,
28,16,-0.07,-9.96,-0.07,0,,
28,16,0,-10.02,-0.11,0,,
28,16,-0.08,-10.03,-0.1,0,,
28,16,-0.01,-9.99,-0.07,0,,
28,16,0.05,-10.07,-0.07,-0.01,,
28,16,-0.05,-10.03,-0.08,0,,
28,16,0.03,-10.02,-0.13,0,,
28,16,-0.01,-10.05,-0.05,0,,
28,16,0.02,-10.05,-0.13,0,,
28,16,-0.04,-10.02,-0.11,0,,
28,16,0.05,-9.98,-0.04,0,,
28,16,-0.01,-10.06,-0.08,0,,
28,16,0.02,-10.07,-0.09,0,,
28,16,0,-9.98,-0.11,0,,
28,16,0.02,-9.97,-0.09,0,,
28,16,0.03,-9.97,-0.1,0,,
28,16,0.01,-10.02,-0.07,-0.01,,
28,16,-0.05,-10.02,-0.1,-0.01,,
28,16,0.01,-10.02,-0.07,0,,
28,16,0.02,-10.06,-0.09,0,,
28,16,0.05,-10.04,-0.04,0,,
28,16,-0.09,-9.98,-0.1,0,,
28,16,0.03,-9.95,-0.1,0,,
28,16,-0.01,-10.06,-0.14,-0.01,,
28,16,-0.02,-9.98,-0.05,0,,
28,16,-0.07,-10.08,-0.12,0,,
28,16,0.03,-9.98,-0.09,0,,
28,16,-0.01,-9.98,-0.04,0,,
28,16,-0.05,-10.06,-0.1,0,,
28,16,0.1,-10.05,-0.18,0,,
28,16,-0.07,-10.01,-0.17,0,,
28,16,-0.01,-10.04,-0.1,0,,
28,16,-0.01,-10.04,-0.08,-0.01,,
28,16,0,-9.97,-0.03,0,,
28,16,-0.01,-10.05,-0.09,0,,
28,16,-0.03,-10.05,-0.06,-0.01,,
28,16,-0.01,-10.02,-0.07,0,,
28,16,-0.04,-10.01,-0.08,0,,
28,16,-0.04,-10.05,-0.09,0,,
28,16,-0.03,-10.01,-0.11,0,,
28,16,-0.05,-10.01,-0.08,0,,
28,16,-0.01,-10.07,-0.11,0,,
28,16,0,-10.05,-0.05,0,,
28,16,0.01,-10.01,-0.14,0,,
28,16,0.02,-10.03,-0.07,0,,
28,16,-0.01,-10.02,-0.06,0,,
28,16,-0.05,-10.02,-0.02,0,,
28,16,-0.09,-10.07,-0.12,-0.01,,
28,16,0.01,-9.98,-0.04,0,,
28,16,0.07,-9.98,-0.07,0,,
28,16,-0.03,-10.04,-0.11,0,,
28,16,0.03,-10.02,-0.02,0,,
28,16,0.23,-10.05,-0.29,0,,
28,16,0,-10,-0.12,0,,
28,16,0.01,-10.04,-0.1,0,,
28,16,-0.02,-10,-0.02,0,,
28,16,-0.03,-10.08,-0.03,-0.01,,
28,16,-0.01,-9.96,-0.09,-0.01,,
28,16,-0.05,-10.03,-0.07,0,,
28,16,-0.01,-10,-0.07,0,,
28,16,-0.02,-10.05,-0.07,0,,
28,16,-0.07,-10.01,-0.07,0,,
28,16,-0.06,-10.05,-0.1,-0.01,,
28,16,0.02,-10.01,-0.09,-0.01,,
28,16,0.01,-9.98,-0.1,0,,
28,16,-0.02,-10.02,-0.07,0,,
28,16,-0.04,-9.97,-0.1,0,,
28,16,0,-9.97,-0.1,0,,
28,16,-0.05,-10.07,-0.04,0,,
28,16,0.02,-9.84,-0.01,-0.01,,
28,16,0.03,-9.98,-0.12,0,,
28,16,0.04,-10.02,-0.02,0,,
28,16,0.01,-10.01,-0.11,0,,
28,16,0.02,-10.04,-0.15,0,,
28,16,-0.04,-9.98,-0.03,0,,
28,16,-0.01,-10.04,-0.03,0,,
28,16,0,-10.05,-0.12,0,,
28,16,-0.01,-10.06,-0.1,0,,
28,16,0,-10.01,-0.01,-0.01,,
28,16,0,-10.03,-0.09,-0.01,,
28,16,0,-10.05,-0.06,0,,
28,16,-0.02,-10.03,-0.08,-0.01,,
28,16,-0.02,-10.01,-0.13,-0.01,,
28,16,0.04,-10.04,-0.07,-0.01,,
28,16,0,-10.04,-0.09,-0.01,,
28,16,-0.01,-10.02,-0.06,0,,
28,16,0,-10.02,-0.11,0,,
28,16,-0.04,-10.1,-0.11,-0.01,,
28,16,-0.04,-10.06,-0.05,0,,
28,16,0.05,-10.01,-0.06,0,,
28,16,-0.06,-10.03,-0.12,0,,
28,16,0.02,-9.97,-0.1,0,,
28,16,0.04,-9.96,-0.05,-0.01,,
28,16,-0.06,-10.11,-0.04,0,,
28,16,-0.04,-10.02,-0.07,0,,
28,16,-0.04,-10.02,-0.07,-0.01,,
28,16,0.05,-10.03,-0.09,-0.01,,
28,16,-0.01,-10.01,-0.12,0,,
28,16,-0.08,-10.11,-0.17,0,,
28,16,0.04,-10.01,-0.12,0,,
28,16,-0.09,-9.96,-0.11,-0.01,,
28,16,0.04,-10.03,-0.04,-0.01,,
28,16,0.02,-10.09,-0.16,0.01,,
28,16,-0.04,-10.03,-0.01,0,,
28,16,-0.07,-9.91,0.04,0,,
28,16,0,-10.04,-0.05,0,,
28,16,0.02,-10.13,-0.14,0,,
28,16,0.03,-10,0,0,,
28,16,-0.04,-10.08,-0.15,0,,
28,16,0,-10,-0.06,0,,
28,16,0,-10.03,-0.09,0,,
28,16,-0.07,-10.01,-0.1,0,,
28,16,-0.02,-10.06,-0.12,0,,
28,16,0.05,-10.07,-0.11,0,,
28,16,-0.06,-10.05,-0.08,-0.01,,
28,16,-0.06,-9.94,-0.12,-0.01,,
28,16,0.02,-10.01,-0.12,0,,
28,16,-0.03,-10.02,-0.06,0,,
28,16,-0.03,-10.07,-0.08,0,,
28,16,-0.04,-10.01,-0.03,-0.01,,
28,16,0.02,-10.02,-0.11,0,,
28,16,-0.1,-10.08,-0.09,0,,
28,16,-0.05,-10.04,-0.14,0,,
28,16,0.14,-10.2,-0.37,0,,
28,16,-0.01,-10.02,-0.08,0,,
28,16,-0.07,-10.05,-0.11,0.01,,
28,16,0.08,-10,0.03,0,,
28,16,-0.01,-10.07,-0.17,-0.01,,
28,16,-0.02,-9.99,-0.04,0,,
28,16,-0.02,-10.03,-0.12,0,,
28,16,-0.03,-9.93,0.02,-0.01,,
28,16,0.03,-10.03,-0.08,0,,
28,16,-0.02,-10.05,-0.12,0,,
28,16,-0.39,-11.49,0.59,-0.01,,
28,16,-0.04,-10,-0.17,0,,
28,16,0.02,-9.97,-0.08,0,,
28,16,-0.03,-10.08,-0.12,0,,
28,16,-0.04,-10.06,-0.02,-0.01,,
28,16,-0.03,-10.06,-0.13,0,,
28,16,-0.01,-10.05,-0.14,-0.01,,
28,16,0.02,-10,-0.15,0,,
33,0,0.07,-9.98,-0.11,-0.01,,
17,0,-0.06,-10.02,-0.06,0,,
17,0,0.07,-10.02,-0.07,-0.01,,
17,0,0.07,-10.1,-0.01,0,,
17,0,-0.02,-10.02,-0.12,-0.01,,
17,0,-0.02,-10.02,-0.1,0,,
17,0,0.05,-10.01,0.05,0,,
17,0,0.02,-10.02,-0.1,0,,
17,0,-0.06,-9.94,-0.19,-0.01,,
17,0,0.03,-10,-0.07,0,,
17,0,0,-10.05,-0.14,0,,
17,0,-0.07,-10.25,-0.24,-0.01,,
17,0,0,-9.69,0.01,-0.01,,
17,0,0,-10.03,-0.11,0,,
17,0,0.04,-9.99,0.04,0,,
17,0,0.01,-10.03,-0.07,-0.01,,
17,0,0.01,-9.94,-0.06,0,,
17,0,0,-9.97,-0.08,-0.01,,
17,0,-0.02,-10.11,-0.12,-0.01,,
17,0,-0.07,-10.11,-0.09,0,,
17,0,0,-10.02,-0.11,0,,
17,0,-0.06,-10.01,-0.06,0,,
17,0,0.04,-9.9,-0.02,-0.01,,
17,0,-0.05,-10.02,-0.08,0,,
17,0,0,-10.04,-0.11,0,,
17,0,0.02,-10,-0.13,0,,
17,0,-0.1,-9.99,-0.03,0,,
17,0,0.41,-10.02,-0.11,0,,
17,0,-0.02,-9.99,-0.09,0,,
17,0,-0.04,-9.99,0.23,-0.02,,
17,0,1.02,-9.81,0.26,-0.19,,
17,0,-9.38,-8.14,-1.74,-0.6,,
17,0,2.35,-8.71,-2.51,-0.52,,
17,0,1.59,-8.52,-2.83,0.36,,
17,0,-9.87,-7.33,-2.34,-0.49,,
17,0,3.9,-8,-4.24,-0.15,,
17,0,-5.41,-7.98,-1.84,0.37,,
17,0,-5.67,-8.55,-1.49,0.19,,
17,0,5.03,-9.01,-2.92,0.51,,
17,0,-6.55,-7.11,1.61,-0.59,,
17,0,-0.35,-9.09,-1.75,-0.48,,
17,0,4.31,-9.05,-2.6,0.49,,
17,0,-7.52,-9.02,-0.03,-0.28,,
17,0,5.07,-8.24,-3.15,-0.25,,
17,0,-1.53,-8.56,-0.8,1.16,,
17,0,-2.45,-8.73,-0.48,-1.35,,
17,0,4.58,-8.23,-4.43,0.76,,
17,0,4.08,-9.2,-0.99,0.13,,
17,0,-4.62,-9.51,-3.75,-1.85,,
17,0,1.24,-6.5,-5.14,1.24,,
17,0,-4.38,-10.07,3,-0.02,,
17,0,1.82,-7.92,-4.12,0.25,,
17,0,0.17,-8.95,1.95,0.05,,
17,0,-6.62,-8.64,-3.97,-2.31,,
17,0,2.66,-9.08,-3.28,1.12,,
17,0,-1.29,-10.91,-1.55,0.36,,
17,0,-3.99,-4.51,5.3,0.67,,
17,0,0,-9.57,-0.2,0,,
17,0,0,-9.93,-0.06,-0.01,,
0,1,-0.02,-9.99,-0.09,0,,
0,2,0.03,-10.05,-0.08,0,,
0,2,0.03,-10.01,-0.04,0,,
0,2,0.02,-10.01,-0.02,0,,
0,2,0,-10.04,-0.08,0,,
0,3,0,-10,-0.1,-0.01,,
0,3,-0.04,-10.06,-0.07,-0.01,,
0,3,0.03,-9.98,-0.05,-0.01,,
0,3,0.07,-10.06,0,0,,
0,4,0.02,-10.07,-0.07,-0.01,,
0,4,-0.05,-10.11,-0.05,0,,
0,4,0.07,-9.97,0.01,0,,
0,4,0.01,-9.91,-0.1,0,,
0,5,0.03,-9.97,-0.09,-0.01,,
0,5,0.03,-10.05,-0.05,-0.01,,
0,5,-0.01,-10.06,-0.07,0,,
0,5,0.03,-10.01,-0.1,0,,
1,6,0.1,-10.06,-0.09,0,,
1,6,-0.01,-10.02,-0.09,0,,
1,6,0.02,-10.02,-0.12,0,,
1,6,0.06,-10.02,-0.04,-0.01,,
1,7,0.06,-9.97,0.71,-0.02,,
1,7,-0.23,-10.87,0.21,0.04,,
1,7,3.54,-7.69,-0.98,-0.72,,
1,7,0.59,-9.28,-3.67,0.31,,
1,8,-10.72,-7.48,-2.43,-1.12,,
1,8,9.85,-7.07,-2.55,-0.04,,
1,8,-11.83,-6.19,-2.01,-0.03,,
1,8,-3.87,-5.47,-2.98,0.24,,
1,9,5.04,-7.09,-2.65,1.18,,
1,9,-9.43,-9.78,1.3,-1.31,,
1,9,5.39,-7.59,-1.94,-1.84,,
1,10,4.88,-2.55,-8.71,0.39,,
1,10,-4.2,-7.22,-1.67,0.57,,
1,10,-1.26,-7.93,-1.06,-1.46,,
1,10,14.2,-3.02,-5.67,-0.79,,
1,11,-4.59,-8.96,0.67,-0.98,,
1,11,3.54,-6.68,-2.75,-1.17,,
1,11,14.28,-5.42,-3.42,-0.83,,
1,11,-2.94,-7.91,-3.48,-0.27,,
2,12,-7.02,-5.7,-5.74,-1.47,,
2,12,4.41,-5.45,-4.24,-0.31,,
2,12,4,-8.6,-3.03,-0.48,,
2,12,-6.2,-4.05,-4.25,-1.58,,
2,13,10.7,-3.33,-4.52,-1.39,,
2,13,5.84,-8.61,-1.57,-0.47,,
2,13,-9.07,-9.27,1.07,-0.97,,
2,13,3.73,-2.34,-2.87,-2.77,,
2,14,11.28,-3.35,-6.07,-0.58,,
2,14,-1.62,-8.8,-1.36,0.44,,
2,14,0.86,-11.08,1.15,0.67,,
2,14,-4.62,-6.86,0.9,-3.07,,
2,15,0.17,-9.74,0.71,0,,
2,15,-0.02,-10.02,-0.15,0.01,,
2,15,0.03,-10.05,-0.11,0,,
2,15,0.03,-10.03,-0.08,0,,
2,16,0.04,-10.06,-0.04,-0.01,,
2,16,0.01,-10.04,-0.13,0,,
2,16,-0.08,-10.04,-0.07,0,,
2,16,0.03,-10.04,-0.13,-0.01,,
0,1,0.02,-10.04,-0.14,0,,
0,1,-0.03,-10.01,-0.14,0,,
0,2,0.02,-10.02,-0.13,-0.01,,
0,2,0.06,-10.03,-0.09,0,,
0,2,0.01,-10.01,-0.04,0,,
0,2,0.09,-10.03,-0.13,0,,
0,3,0.04,-10.02,-0.06,-0.01,,
0,3,0.02,-10.05,-0.11,0,,
0,3,0.02,-10.08,-0.01,-0.01,,
0,4,0.01,-10.08,-0.13,0,,
0,4,0.05,-10.05,-0.1,0,,
0,4,0.05,-10.09,-0.12,0,,
0,4,-0.1,-10.07,-0.06,0,,
0,5,-0.03,-9.99,-0.08,0,,
0,5,0.05,-10.02,-0.02,0,,
0,5,0.02,-10.03,-0.11,0,,
0,5,0.02,-10.02,-0.11,-0.01,,
1,6,0.02,-10.07,-0.09,0,,
1,6,0.04,-10.07,-0.12,-0.01,,
1,6,-0.01,-10.05,-0.07,0,,
1,6,1.05,-9.77,0.24,0,,
1,7,0.1,-10.06,-0.16,0,,
1,7,0.09,-10.6,0.12,-1.23,,
1,7,-1.19,-8.95,-3.05,-1.55,,
1,7,-2.86,-7.06,-6.73,-1.62,,
1,8,-1.82,-4.17,-9.33,0.24,,
1,8,-3.2,-5.16,-8.42,0.08,,
1,8,-3.14,-5.94,-7.41,0.24,,
1,8,-4.61,-5.36,-7.34,0.24,,
1,9,-5.13,-5.58,-6.01,0.23,,
1,9,-3.86,-7.17,-6.45,-0.06,,
1,9,-4.59,-6.19,-5.16,0.05,,
1,9,-3.46,-7.21,-5.26,-0.13,,
1,10,-2,-8.14,-5.01,-0.14,,
1,10,0.53,-8.46,-4.95,-0.12,,
1,10,3.9,-7.05,-5.14,-0.15,,
1,10,5.17,-5.8,-6.13,-0.58,,
1,11,4.53,-3.97,-7.36,-0.66,,
1,11,4.13,-0.88,-8.59,-0.73,,
1,11,3.91,1.53,-9.41,-0.74,,
1,11,3.2,2.6,-9.45,-0.92,,
2,12,3.57,3.9,-8.44,-0.55,,
2,12,5.34,4.49,-7.14,-0.14,,
2,12,8.57,2.33,-6.17,-0.1,,
2,13,8.18,-4,-4.93,-0.07,,
2,13,2.91,-7.95,-3.68,-0.64,,
2,13,0.55,-7.85,-6.44,-0.36,,
2,13,-1.08,-7.52,-6.93,-0.49,,
2,14,-1.54,-6.57,-7.34,-0.54,,
2,14,-2.03,-5.28,-7.97,-0.35,,
2,14,-2.86,-4.47,-8.52,-0.11,,
2,14,-4.52,-4.29,-7.49,0.23,,
2,15,-4.9,-4.23,-7.31,-0.13,,
2,15,-3.36,-5.48,-7.36,-0.42,,
2,15,-1.81,-6.18,-7.93,-0.45,,
2,15,-1.95,-5.29,-8.56,-0.57,,
2,16,0.19,-3.88,-9.31,-0.67,,
2,16,0.16,-2.93,-9.51,-0.72,,
2,16,-0.12,-0.49,-9.04,-1.13,,
2,16,0.81,2.86,-9.62,-0.68,,
2,17,0.62,3.89,-9.58,-0.32,,
2,17,0.49,4.61,-8.58,-0.3,,
2,17,0.98,5.22,-8.11,-0.19,,
2,17,3.21,5.37,-7.86,0.12,,
3,18,5.38,3.71,-7.13,0.66,,
3,18,8.68,0.14,-6.1,0.61,,
3,18,7.79,-4.77,-3.76,0.04,,
3,18,5.26,-7.59,-3.89,-0.16,,
3,19,0.61,-9.29,-4.21,-0.46,,
3,19,-2.28,-8.5,-4.95,-0.4,,
3,19,-3.69,-7.45,-5.59,-0.5,,
3,19,-4.61,-6.12,-6.05,-0.37,,
3,20,-5.44,-5.37,-6.4,-0.44,,
3,20,-5.87,-3.85,-6.54,-0.3,,
3,20,-5.77,-4.17,-7.21,-0.25,,
3,20,-7,-2.95,-6.83,-0.31,,
3,21,-7.44,-2.52,-6.83,-0.37,,
3,21,-6.96,-2.7,-6.51,-0.29,,
3,21,-7.34,-3.42,-6.2,-0.35,,
3,21,-6.69,-4.18,-6.63,-0.53,,
3,22,-5.04,-4.77,-6.76,-0.83,,
3,22,-0.3,-3.62,-7.77,-1.23,,
3,22,3.81,-1.21,-7.51,-0.78,,
3,23,7.03,0.41,-7.24,-0.51,,
3,23,9.62,0.33,-6.42,-0.13,,
3,23,4.08,-8.18,-0.86,0.54,,
3,23,0.58,-9.78,-1.2,0.07,,
4,24,-1.29,-10.27,0.18,-0.02,,
4,24,0.12,-10.03,-0.11,0,,
4,24,-0.04,-10.1,-0.24,0,,
4,24,-0.03,-10.05,-0.11,-0.01,,
4,25,0.05,-10.01,-0.13,0,,
4,25,-0.01,-10.03,-0.15,-0.01,,
4,25,-0.03,-9.99,-0.08,0,,
4,25,0.02,-10.04,-0.1,-0.01,,
4,26,0.09,-10.07,-0.11,0,,
0,1,0.03,-10.04,-0.12,-0.01,,
0,1,0.08,-10.05,-0.19,-0.01,,
0,2,-0.02,-10.01,-0.19,0,,
0,2,0.02,-10,-0.15,0,,
0,2,0.04,-10.04,-0.08,0,,
0,2,-0.03,-10.09,-0.14,-0.01,,
0,3,0.02,-10.04,-0.12,0,,
0,3,0,-10.03,-0.06,0,,
0,3,0.01,-10.07,-0.06,0,,
0,4,0.02,-10,-0.11,0,,
0,4,-0.06,-10,-0.07,0,,
0,4,0.01,-10.06,-0.08,-0.01,,
0,4,0.02,-10.02,-0.1,0,,
0,5,-0.01,-10.07,-0.1,0,,
0,5,0.09,-10.04,-0.06,0,,
0,5,0.01,-9.95,-0.04,0,,
0,5,0,-10.01,-0.08,0,,
1,6,0.07,-10.02,-0.07,-0.01,,
1,6,-0.02,-10.03,-0.08,0,,
1,6,-0.07,-9.94,-0.05,0,,
1,6,0.05,-10.05,-0.07,0,,
1,7,0.06,-9.99,-0.05,-0.01,,
1,7,-0.05,-10.01,-0.11,-0.01,,
1,7,0.05,-10.02,-0.07,0,,
1,7,0.07,-10.02,-0.11,0,,
1,8,0.02,-10.28,-0.11,0,,
1,8,-0.08,-9.98,-0.13,-0.01,,
1,8,0.01,-10.12,-0.16,-0.01,,
1,8,-0.03,-9.94,-0.01,0,,
1,9,-0.05,-9.91,-0.98,-0.01,,
1,9,0.03,-10.11,-0.19,-0.01,,
1,9,-0.03,-10.11,-0.41,-0.01,,
1,9,-0.01,-10.05,-0.11,-0.01,,
1,10,0.04,-9.97,-0.11,-0.01,,
1,10,0,-10,-0.12,0,,
1,10,0.01,-10.06,-0.11,0,,
1,10,0.01,-10.06,-0.12,0,,
1,11,0,-9.98,-0.05,0,,
1,11,0.01,-9.97,-0.1,-0.01,,
1,11,0,-10.01,-0.06,0,,
1,11,0.01,-9.99,-0.11,0,,
2,12,0.01,-9.99,-0.12,0,,
2,12,0.01,-10.02,-0.07,0,,
2,12,-0.02,-10.03,-0.08,0,,
2,13,0.03,-10.02,-0.05,-0.01,,
2,13,-0.03,-10.03,-0.06,0,,
2,13,0.03,-10.02,-0.07,0,,
2,13,-0.02,-10.03,-0.11,0,,
2,14,-0.05,-10.05,-0.06,0,,
2,14,0.05,-10.04,-0.07,0,,
2,14,0,-10.03,-0.1,0,,
2,14,-0.01,-10,-0.05,0,,
2,15,0,-10.09,-0.14,0,,
2,15,0,-10.02,-0.12,0,,
2,15,0.04,-10.06,-0.09,0,,
2,15,-0.03,-10.1,-0.12,0,,
2,16,0.02,-10.01,-0.08,0,,
2,16,-0.05,-10.03,-0.12,0,,
2,16,-0.04,-10.03,-0.03,0,,
2,16,0.03,-10.02,-0.1,0,,
2,17,0.01,-9.98,-0.08,0,,
2,17,0.03,-10.04,-0.1,0,,
2,17,-0.06,-10.05,-0.13,0,,
2,17,0.07,-10.07,-0.12,0,,
3,18,0.27,-10,0.04,-0.01,,
3,18,3.79,-10.47,-2.43,0,,
3,18,0.23,-9.86,0.45,-0.03,,
3,18,1.61,-11.08,-2.94,-0.01,,
3,19,0.4,-10.16,-0.03,0,,
3,19,-0.01,-10.04,-0.07,0,,
3,19,0,-10.02,-0.11,-0.01,,
3,19,-0.01,-10.02,-0.04,0,,
3,20,0,-10.01,-0.1,0,,
3,20,-0.02,-10.04,-0.06,0,,
3,20,-0.01,-9.99,-0.11,-0.01,,
3,20,-0.05,-10.03,-0.11,-0.01,,
3,21,0,-10.03,-0.07,-0.01,,
3,21,0.21,-10.37,0.23,0,,
3,21,0.08,-10.07,-0.17,0,,
3,21,0,-10.08,-0.09,0,,
3,22,0.02,-10.01,-0.07,0,,
3,22,-0.06,-10.05,-0.09,-0.01,,
3,22,-0.01,-9.96,-0.08,0,,
3,23,0.02,-10.08,-0.06,0,,
3,23,0.01,-10.04,-0.12,0,,
3,23,-0.04,-10,-0.11,0,,
3,23,0.01,-10.07,-0.09,-0.01,,
4,24,-0.04,-10.04,-0.06,0,,
4,24,-0.06,-10.05,-0.08,-0.01,,
4,24,0,-10.05,-0.07,0,,
4,24,0,-10,-0.08,-0.01,,
4,25,0.02,-9.98,-0.14,0,,
4,25,-0.01,-10.04,-0.08,0,,
4,25,-0.05,-10.01,-0.08,0,,
4,25,0.03,-10.07,-0.08,-0.01,,
4,26,0.04,-10,-0.07,-0.01,,
4,26,0.01,-10.07,-0.12,0,,
4,26,0,-9.97,-0.12,0,,
4,26,-0.01,-10.02,-0.11,0,,
4,27,0,-10.07,-0.06,-0.01,,
4,27,-0.01,-10.01,-0.06,0,,
4,27,-0.02,-10.01,-0.04,-0.01,,
4,27,0.02,-10.03,-0.07,0,,
4,28,0.01,-10,-0.11,0,,
4,28,0,-10.04,-0.13,-0.01,,
4,28,0,-9.97,-0.08,0,,
4,28,0,-10.05,-0.1,0,,
4,29,0.04,-10,-0.1,0,,
4,29,0,-9.99,-0.06,0,,
4,29,0.02,-10.04,-0.11,0,,
4,29,0,-10.06,-0.02,-0.01,,
5,30,-0.06,-10.02,-0.07,-0.01,,
5,30,0.07,-10.04,-0.16,0,,
